seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
105,0,0,61,1,816,4.8571,0.2401,0.120
106,0,0,61,1,806,4.7976,0.2492,0.122
107,0,0,61,1,814,4.8452,0.2301,0.140
108,0,0,61,1,845,5.0298,0.2851,0.139
109,0,0,61,1,894,5.3214,0.3835,0.138
110,0,0,61,1,835,4.9702,0.2662,0.132
111,0,0,61,1,853,5.0774,0.2771,0.131
112,0,0,61,1,848,5.0476,0.2613,0.130
113,0,0,61,1,861,5.1250,0.3735,0.138
114,0,0,61,1,860,5.1190,0.2834,0.151
115,0,0,61,1,867,5.1607,0.3615,0.142
116,0,0,61,1,857,5.1012,0.3009,0.138
117,0,0,61,1,883,5.2560,0.2901,0.141
118,0,0,61,1,837,4.9821,0.2509,0.127
119,0,0,61,1,855,5.0893,0.2768,0.138
120,0,0,61,1,797,4.7440,0.2519,0.120
121,0,0,61,1,863,5.1369,0.3876,0.157
122,0,0,61,1,815,4.8512,0.2567,0.123
123,0,0,61,1,822,4.8929,0.2492,0.132
124,0,0,61,1,823,4.8988,0.2690,0.118
125,0,0,61,1,825,4.9107,0.2761,0.125
126,0,0,61,1,822,4.8929,0.2314,0.135
127,0,0,61,1,913,5.4345,0.3702,0.143
128,0,0,61,1,868,5.1667,0.2897,0.137
129,0,0,61,1,876,5.2143,0.3522,0.137
130,0,0,61,1,812,4.8333,0.2305,0.140
131,0,0,61,1,843,5.0179,0.2482,0.124
132,0,0,61,1,808,4.8095,0.2406,0.126
133,0,0,61,1,838,4.9881,0.2404,0.131
134,0,0,61,1,842,5.0119,0.2448,0.137
135,0,0,61,1,826,4.9167,0.2259,0.124
136,0,0,61,1,879,5.2321,0.3641,0.142
137,0,0,61,1,834,4.9643,0.2405,0.126
138,0,0,61,1,860,5.1190,0.3805,0.134
139,0,0,61,1,826,4.9167,0.2859,0.133
140,0,0,61,1,824,4.9048,0.2450,0.131
141,0,0,61,1,837,4.9821,0.2550,0.137
142,0,0,61,1,811,4.8274,0.2321,0.131
143,0,0,61,1,874,5.2024,0.3267,0.137
144,0,0,61,1,867,5.1607,0.3218,0.143
145,0,0,61,1,916,5.4524,0.3601,0.152
146,0,0,61,1,844,5.0238,0.3282,0.142
147,0,0,61,1,856,5.0952,0.2964,0.134
148,0,0,61,1,797,4.7440,0.2913,0.141
149,0,0,61,1,825,4.9107,0.2991,0.122
150,1,49,110,49,830,4.9405,0.4232,1.197
151,0,0,110,1,788,4.6905,0.1969,0.118
152,0,0,110,1,856,5.0952,0.3521,0.131
153,0,0,110,1,853,5.0774,0.3167,0.134
154,0,0,110,1,837,4.9821,0.2923,0.137
155,0,0,110,1,852,5.0714,0.3355,0.137
156,0,0,110,1,890,5.2976,0.3225,0.139
157,0,0,110,1,859,5.1131,0.3898,0.137
158,0,0,110,1,812,4.8333,0.2212,0.127
159,0,0,110,1,843,5.0179,0.2533,0.133
160,0,0,110,1,867,5.1607,0.2937,0.135
161,0,0,110,1,872,5.1905,0.4069,0.137
162,0,0,110,1,862,5.1310,0.2805,0.140
163,0,0,110,1,822,4.8929,0.3303,0.131
164,0,0,110,1,857,5.1012,0.3463,0.137
165,0,0,110,1,823,4.8988,0.2483,0.141
166,0,0,110,1,851,5.0655,0.3346,0.133
167,0,0,110,1,836,4.9762,0.2742,0.131
168,0,0,110,1,821,4.8869,0.2333,0.122
169,0,0,110,1,809,4.8155,0.2255,0.124
170,0,0,110,1,815,4.8512,0.2637,0.130
171,0,0,110,1,871,5.1845,0.3296,0.139
172,0,0,110,1,861,5.1250,0.3060,0.134
173,0,0,110,1,823,4.8988,0.2404,0.127
174,0,0,110,1,787,4.6845,0.2150,0.117
175,0,0,110,1,855,5.0893,0.3011,0.132
176,0,0,110,1,812,4.8333,0.2241,0.127
177,0,0,110,1,850,5.0595,0.3597,0.137
178,0,0,110,1,818,4.8690,0.2405,0.133
179,0,0,110,1,851,5.0655,0.3452,0.138
180,0,0,110,1,807,4.8036,0.2481,0.121
181,0,0,110,1,825,4.9107,0.2905,0.130
182,0,0,110,1,827,4.9226,0.2411,0.127
183,0,0,110,1,795,4.7321,0.2432,0.124
184,0,0,110,1,818,4.8690,0.2609,0.128
185,0,0,110,1,844,5.0238,0.3192,0.130
186,0,0,110,1,794,4.7262,0.2491,0.125
187,0,0,110,1,837,4.9821,0.2736,0.130
188,0,0,110,1,803,4.7798,0.2548,0.125
189,0,0,110,1,843,5.0179,0.2839,0.147
190,0,0,110,1,821,4.8869,0.2827,0.130
191,0,0,110,1,855,5.0893,0.2483,0.137
192,0,0,110,1,806,4.7976,0.2466,0.127
193,0,0,110,1,851,5.0655,0.3124,0.132
194,0,0,110,1,837,4.9821,0.3038,0.136
195,0,0,110,1,802,4.7738,0.2318,0.123
196,0,0,110,1,821,4.8869,0.2666,0.125
197,0,0,110,1,840,5.0000,0.2223,0.132
198,0,0,110,1,869,5.1726,0.2486,0.141
199,0,0,110,1,844,5.0238,0.2650,0.145
200,1,3,113,4,850,5.0595,0.3037,0.371
201,0,0,113,1,812,4.8333,0.2236,0.122
202,0,0,113,1,851,5.0655,0.2887,0.135
203,0,0,113,1,829,4.9345,0.3376,0.129
204,0,0,113,1,867,5.1607,0.3594,0.136
205,0,0,113,1,864,5.1429,0.2591,0.137
206,0,0,113,1,844,5.0238,0.2949,0.147
207,0,0,113,1,811,4.8274,0.2505,0.131
208,0,0,113,1,889,5.2917,0.3172,0.144
209,0,0,113,1,858,5.1071,0.2778,0.140
210,0,0,113,1,842,5.0119,0.2556,0.136
211,0,0,113,1,854,5.0833,0.2700,0.136
212,0,0,113,1,856,5.0952,0.2702,0.134
213,0,0,113,1,850,5.0595,0.3139,0.133
214,0,0,113,1,842,5.0119,0.3486,0.147
215,0,0,113,1,786,4.6786,0.2414,0.119
216,0,0,113,1,797,4.7440,0.2286,0.121
217,0,0,113,1,839,4.9940,0.3467,0.139
218,0,0,113,1,852,5.0714,0.2790,0.136
219,0,0,113,1,821,4.8869,0.2543,0.125
220,1,2,115,3,856,5.0952,0.2797,0.255
221,0,0,115,1,863,5.1369,0.2708,0.137
222,0,0,115,1,844,5.0238,0.3304,0.129
223,0,0,115,1,783,4.6607,0.2341,0.120
224,0,0,115,1,840,5.0000,0.2565,0.129
225,0,0,115,1,766,4.5595,0.2385,0.118
226,0,0,115,1,810,4.8214,0.2513,0.125
227,0,0,115,1,877,5.2202,0.4518,0.143
228,0,0,115,1,874,5.2024,0.3440,0.145
229,0,0,115,1,786,4.6786,0.2495,0.127
230,0,0,115,1,856,5.0952,0.3126,0.144
231,0,0,115,1,789,4.6964,0.2097,0.123
232,0,0,115,1,785,4.6726,0.2594,0.119
233,0,0,115,1,846,5.0357,0.2562,0.134
234,0,0,115,1,857,5.1012,0.2755,0.137
235,0,0,115,1,859,5.1131,0.3158,0.142
236,0,0,115,1,847,5.0417,0.2834,0.138
237,0,0,115,1,861,5.1250,0.2662,0.142
238,0,0,115,1,861,5.1250,0.3301,0.140
239,0,0,115,1,852,5.0714,0.3414,0.152
240,0,0,115,1,864,5.1429,0.3319,0.135
241,0,0,115,1,813,4.8393,0.2443,0.126
242,0,0,115,1,824,4.9048,0.2383,0.131
243,0,0,115,1,783,4.6607,0.2193,0.128
244,0,0,115,1,857,5.1012,0.3770,0.139
245,0,0,115,1,816,4.8571,0.2160,0.128
246,0,0,115,1,817,4.8631,0.2326,0.123
247,0,0,115,1,832,4.9524,0.3039,0.127
248,0,0,115,1,886,5.2738,0.3368,0.140
249,1,3,118,4,874,5.2024,0.3878,0.410
250,0,0,118,1,911,5.4226,0.3261,0.148
251,0,0,118,1,841,5.0060,0.2820,0.153
252,0,0,118,1,791,4.7083,0.2039,0.115
253,0,0,118,1,790,4.7024,0.2340,0.128
254,0,0,118,1,923,5.4940,0.3953,0.148
255,0,0,118,1,821,4.8869,0.2815,0.125
256,0,0,118,1,839,4.9940,0.2356,0.141
257,1,1,119,2,887,5.2798,0.3434,0.164
258,0,0,119,1,884,5.2619,0.3510,0.147
259,0,0,119,1,842,5.0119,0.2456,0.135
260,0,0,119,1,854,5.0833,0.3305,0.136
261,0,0,119,1,846,5.0357,0.2325,0.132
262,0,0,119,1,812,4.8333,0.2959,0.126
263,0,0,119,1,809,4.8155,0.2390,0.121
264,0,0,119,1,821,4.8869,0.2456,0.125
265,0,0,119,1,851,5.0655,0.2761,0.129
266,0,0,119,1,841,5.0060,0.2892,0.127
267,0,0,119,1,840,5.0000,0.2817,0.143
268,0,0,119,1,852,5.0714,0.2827,0.130
269,0,0,119,1,854,5.0833,0.2743,0.138
270,0,0,119,1,874,5.2024,0.2874,0.147
271,0,0,119,1,853,5.0774,0.3156,0.144
272,0,0,119,1,903,5.3750,0.4268,0.159
273,0,0,119,1,895,5.3274,0.3960,0.142
274,0,0,119,1,860,5.1190,0.4727,0.139
275,0,0,119,1,840,5.0000,0.2620,0.148
276,0,0,119,1,818,4.8690,0.2410,0.159
277,0,0,119,1,841,5.0060,0.3225,0.140
278,0,0,119,1,867,5.1607,0.4067,0.139
279,0,0,119,1,859,5.1131,0.2674,0.146
280,0,0,119,1,839,4.9940,0.2944,0.136
281,0,0,119,1,837,4.9821,0.2810,0.132
282,0,0,119,1,890,5.2976,0.3120,0.143
283,0,0,119,1,895,5.3274,0.3403,0.154
284,0,0,119,1,806,4.7976,0.2436,0.131
285,0,0,119,1,846,5.0357,0.2883,0.135
286,0,0,119,1,829,4.9345,0.2607,0.127
287,0,0,119,1,882,5.2500,0.3475,0.143
288,0,0,119,1,821,4.8869,0.2637,0.132
289,0,0,119,1,835,4.9702,0.2599,0.134
290,0,0,119,1,889,5.2917,0.3456,0.147
291,0,0,119,1,822,4.8929,0.2549,0.137
292,0,0,119,1,873,5.1964,0.3587,0.134
293,1,79,198,79,822,4.8929,0.2970,6.889
294,0,0,198,1,753,4.4821,0.2228,0.114
295,0,0,198,1,823,4.8988,0.2670,0.125
296,0,0,198,1,850,5.0595,0.2821,0.136
297,0,0,198,1,859,5.1131,0.2793,0.134
298,0,0,198,1,843,5.0179,0.2839,0.136
299,0,0,198,1,839,4.9940,0.2735,0.138
300,0,0,198,1,839,4.9940,0.3123,0.140
301,0,0,198,1,862,5.1310,0.2969,0.137
302,0,0,198,1,853,5.0774,0.4088,0.152
303,0,0,198,1,841,5.0060,0.2335,0.140
304,0,0,198,1,844,5.0238,0.3500,0.140
305,0,0,198,1,811,4.8274,0.2163,0.124
306,0,0,198,1,832,4.9524,0.2652,0.148
307,0,0,198,1,879,5.2321,0.3128,0.145
308,0,0,198,1,827,4.9226,0.2506,0.138
309,0,0,198,1,808,4.8095,0.2250,0.126
310,0,0,198,1,825,4.9107,0.2427,0.130
311,0,0,198,1,782,4.6548,0.1991,0.124
312,0,0,198,1,884,5.2619,0.3600,0.141
313,0,0,198,1,837,4.9821,0.2608,0.129
314,0,0,198,1,844,5.0238,0.2711,0.140
315,0,0,198,1,813,4.8393,0.2435,0.133
316,0,0,198,1,801,4.7679,0.2259,0.133
317,0,0,198,1,819,4.8750,0.2418,0.136
318,0,0,198,1,866,5.1548,0.2994,0.151
319,0,0,198,1,850,5.0595,0.2579,0.131
320,0,0,198,1,811,4.8274,0.3451,0.135
321,0,0,198,1,923,5.4940,0.3821,0.156
322,0,0,198,1,882,5.2500,0.3589,0.144
323,0,0,198,1,840,5.0000,0.3018,0.143
324,0,0,198,1,851,5.0655,0.2281,0.146
325,0,0,198,1,848,5.0476,0.2739,0.138
326,0,0,198,1,801,4.7679,0.2564,0.141
327,0,0,198,1,872,5.1905,0.3144,0.154
328,0,0,198,1,840,5.0000,0.3159,0.134
329,0,0,198,1,855,5.0893,0.3370,0.135
330,0,0,198,1,819,4.8750,0.2354,0.130
331,0,0,198,1,814,4.8452,0.2403,0.132
332,0,0,198,1,858,5.1071,0.2927,0.153
333,0,0,198,1,840,5.0000,0.2564,0.140
334,1,3,201,4,815,4.8512,0.2430,0.431
335,0,0,201,1,820,4.8810,0.3187,0.135
336,0,0,201,1,845,5.0298,0.2493,0.134
337,0,0,201,1,801,4.7679,0.2682,0.127
338,0,0,201,1,796,4.7381,0.2042,0.122
339,0,0,201,1,868,5.1667,0.3340,0.150
340,0,0,201,1,789,4.6964,0.2351,0.133
341,0,0,201,1,842,5.0119,0.2565,0.173
342,0,0,201,1,848,5.0476,0.2930,0.152
343,0,0,201,1,842,5.0119,0.2797,0.144
344,0,0,201,1,825,4.9107,0.2648,0.135
345,0,0,201,1,839,4.9940,0.4240,0.141
346,0,0,201,1,792,4.7143,0.2333,0.125
347,0,0,201,1,842,5.0119,0.3210,0.141
348,0,0,201,1,821,4.8869,0.2801,0.131
349,0,0,201,1,822,4.8929,0.2736,0.129
350,0,0,201,1,818,4.8690,0.2621,0.154
351,0,0,201,1,821,4.8869,0.2587,0.133
352,0,0,201,1,835,4.9702,0.2552,0.135
353,0,0,201,1,862,5.1310,0.3108,0.152
354,0,0,201,1,823,4.8988,0.2861,0.142
355,0,0,201,1,839,4.9940,0.2935,0.138
356,0,0,201,1,802,4.7738,0.2598,0.124
357,0,0,201,1,806,4.7976,0.2386,0.130
358,0,0,201,1,850,5.0595,0.3361,0.140
359,1,2,203,3,856,5.0952,0.3161,0.261
360,0,0,203,1,854,5.0833,0.2833,0.143
361,0,0,203,1,860,5.1190,0.2761,0.143
362,0,0,203,1,841,5.0060,0.2404,0.131
363,0,0,203,1,824,4.9048,0.2936,0.131
364,0,0,203,1,858,5.1071,0.2803,0.136
365,0,0,203,1,828,4.9286,0.2248,0.139
366,0,0,203,1,872,5.1905,0.3004,0.140
367,0,0,203,1,853,5.0774,0.3625,0.150
368,0,0,203,1,759,4.5179,0.2076,0.117
369,0,0,203,1,805,4.7917,0.2513,0.127
370,0,0,203,1,831,4.9464,0.2715,0.137
371,0,0,203,1,799,4.7560,0.2650,0.124
372,0,0,203,1,884,5.2619,0.3251,0.143
373,0,0,203,1,817,4.8631,0.2568,0.124
374,0,0,203,1,797,4.7440,0.2282,0.123
375,0,0,203,1,811,4.8274,0.2818,0.130
376,0,0,203,1,809,4.8155,0.2380,0.124
377,0,0,203,1,856,5.0952,0.3119,0.143
378,0,0,203,1,832,4.9524,0.2913,0.148
379,0,0,203,1,886,5.2738,0.3130,0.145
380,0,0,203,1,844,5.0238,0.3545,0.134
381,0,0,203,1,784,4.6667,0.2583,0.126
382,0,0,203,1,793,4.7202,0.2906,0.127
383,0,0,203,1,803,4.7798,0.2446,0.131
384,0,0,203,1,801,4.7679,0.1988,0.124
385,0,0,203,1,816,4.8571,0.2797,0.129
386,0,0,203,1,882,5.2500,0.3525,0.147
387,0,0,203,1,862,5.1310,0.3493,0.143
388,0,0,203,1,826,4.9167,0.2852,0.133
389,0,0,203,1,788,4.6905,0.2211,0.136
390,0,0,203,1,825,4.9107,0.2608,0.129
391,0,0,203,1,862,5.1310,0.3086,0.143
392,0,0,203,1,899,5.3512,0.3746,0.142
393,0,0,203,1,837,4.9821,0.3108,0.142
394,0,0,203,1,832,4.9524,0.2757,0.129
395,0,0,203,1,837,4.9821,0.2861,0.133
396,0,0,203,1,816,4.8571,0.3035,0.132
397,0,0,203,1,878,5.2262,0.4157,0.148
398,0,0,203,1,861,5.1250,0.2659,0.146
399,0,0,203,1,859,5.1131,0.3829,0.136
400,0,0,203,1,858,5.1071,0.2806,0.142
401,0,0,203,1,786,4.6786,0.2299,0.121
402,0,0,203,1,807,4.8036,0.2661,0.137
403,0,0,203,1,837,4.9821,0.2685,0.130
404,1,2,205,3,862,5.1310,0.3228,0.401
405,0,0,205,1,838,4.9881,0.2857,0.138
406,0,0,205,1,830,4.9405,0.2602,0.134
407,0,0,205,1,869,5.1726,0.3179,0.140
408,0,0,205,1,851,5.0655,0.3165,0.138
409,0,0,205,1,827,4.9226,0.2476,0.133
410,0,0,205,1,829,4.9345,0.2874,0.134
411,0,0,205,1,865,5.1488,0.3711,0.142
412,0,0,205,1,877,5.2202,0.3004,0.144
413,0,0,205,1,884,5.2619,0.3548,0.144
414,0,0,205,1,826,4.9167,0.2787,0.139
415,0,0,205,1,891,5.3036,0.4496,0.147
416,0,0,205,1,876,5.2143,0.3436,0.150
417,0,0,205,1,838,4.9881,0.3105,0.140
418,0,0,205,1,831,4.9464,0.2575,0.145
419,0,0,205,1,866,5.1548,0.3630,0.137
420,0,0,205,1,835,4.9702,0.2415,0.140
421,0,0,205,1,880,5.2381,0.3331,0.141
422,0,0,205,1,870,5.1786,0.2922,0.139
423,0,0,205,1,800,4.7619,0.2263,0.132
424,0,0,205,1,840,5.0000,0.2348,0.137
425,0,0,205,1,814,4.8452,0.2678,0.132
426,0,0,205,1,865,5.1488,0.4260,0.145
427,0,0,205,1,838,4.9881,0.2488,0.137
428,0,0,205,1,816,4.8571,0.2534,0.127
429,0,0,205,1,855,5.0893,0.3133,0.143
430,0,0,205,1,807,4.8036,0.2522,0.133
431,0,0,205,1,895,5.3274,0.3274,0.143
432,0,0,205,1,876,5.2143,0.3753,0.146
433,0,0,205,1,816,4.8571,0.2457,0.135
434,0,0,205,1,809,4.8155,0.2460,0.124
435,0,0,205,1,895,5.3274,0.3342,0.150
436,0,0,205,1,821,4.8869,0.2661,0.133
437,0,0,205,1,855,5.0893,0.3480,0.133
438,0,0,205,1,837,4.9821,0.2996,0.130
439,0,0,205,1,869,5.1726,0.3155,0.134
440,0,0,205,1,852,5.0714,0.2876,0.148
441,0,0,205,1,842,5.0119,0.3090,0.134
442,0,0,205,1,884,5.2619,0.3431,0.148
443,0,0,205,1,800,4.7619,0.2305,0.131
444,0,0,205,1,874,5.2024,0.2992,0.144
445,0,0,205,1,838,4.9881,0.2778,0.129
446,0,0,205,1,898,5.3452,0.3474,0.155
447,0,0,205,1,824,4.9048,0.2678,0.131
448,0,0,205,1,820,4.8810,0.2756,0.140
449,0,0,205,1,859,5.1131,0.2888,0.139
450,0,0,205,1,835,4.9702,0.2766,0.136
451,0,0,205,1,817,4.8631,0.2660,0.124
452,0,0,205,1,819,4.8750,0.2808,0.135
453,0,0,205,1,859,5.1131,0.2871,0.140
454,0,0,205,1,785,4.6726,0.2087,0.114
455,0,0,205,1,814,4.8452,0.2264,0.127
456,0,0,205,1,824,4.9048,0.2615,0.127
457,0,0,205,1,803,4.7798,0.2466,0.124
458,0,0,205,1,907,5.3988,0.4053,0.155
459,0,0,205,1,804,4.7857,0.2402,0.137
460,0,0,205,1,846,5.0357,0.2365,0.130
461,0,0,205,1,872,5.1905,0.3300,0.138
462,0,0,205,1,884,5.2619,0.3169,0.142
463,0,0,205,1,856,5.0952,0.3290,0.147
464,0,0,205,1,854,5.0833,0.2569,0.128
465,0,0,205,1,843,5.0179,0.2785,0.135
466,0,0,205,1,873,5.1964,0.4147,0.138
467,0,0,205,1,808,4.8095,0.2290,0.125
468,0,0,205,1,830,4.9405,0.2600,0.134
469,0,0,205,1,820,4.8810,0.2884,0.127
470,0,0,205,1,795,4.7321,0.2123,0.125
471,0,0,205,1,855,5.0893,0.2898,0.138
472,0,0,205,1,820,4.8810,0.2581,0.131
473,0,0,205,1,791,4.7083,0.2583,0.125
474,0,0,205,1,825,4.9107,0.2533,0.132
475,0,0,205,1,861,5.1250,0.3039,0.136
476,0,0,205,1,801,4.7679,0.2576,0.127
477,0,0,205,1,877,5.2202,0.3412,0.134
478,0,0,205,1,854,5.0833,0.2599,0.140
479,0,0,205,1,854,5.0833,0.3130,0.140
480,0,0,205,1,825,4.9107,0.2422,0.133
481,0,0,205,1,820,4.8810,0.2262,0.135
482,0,0,205,1,891,5.3036,0.4758,0.151
483,0,0,205,1,864,5.1429,0.3246,0.141
484,0,0,205,1,846,5.0357,0.2826,0.151
485,0,0,205,1,882,5.2500,0.3094,0.146
486,0,0,205,1,831,4.9464,0.2893,0.134
487,0,0,205,1,822,4.8929,0.3076,0.135
488,0,0,205,1,874,5.2024,0.2958,0.135
489,0,0,205,1,814,4.8452,0.2573,0.134
490,0,0,205,1,859,5.1131,0.3040,0.133
491,0,0,205,1,791,4.7083,0.2318,0.125
492,0,0,205,1,848,5.0476,0.3454,0.142
493,0,0,205,1,904,5.3810,0.3039,0.146
494,0,0,205,1,846,5.0357,0.2786,0.135
495,0,0,205,1,840,5.0000,0.2343,0.137
496,1,3,208,4,833,4.9583,0.3447,0.534
497,0,0,208,1,771,4.5893,0.2258,0.126
498,0,0,208,1,879,5.2321,0.3238,0.212
499,0,0,208,1,861,5.1250,0.2923,0.167
500,0,0,208,1,904,5.3810,0.4814,0.164
501,0,0,208,1,850,5.0595,0.3812,0.192
502,0,0,208,1,823,4.8988,0.2294,0.135
503,0,0,208,1,862,5.1310,0.3429,0.139
504,0,0,208,1,868,5.1667,0.2766,0.148
505,0,0,208,1,864,5.1429,0.3190,0.156
506,0,0,208,1,780,4.6429,0.2149,0.128
507,0,0,208,1,822,4.8929,0.2639,0.131
508,0,0,208,1,838,4.9881,0.2645,0.139
509,0,0,208,1,806,4.7976,0.2557,0.148
510,0,0,208,1,808,4.8095,0.2629,0.140
511,0,0,208,1,848,5.0476,0.2863,0.140
512,0,0,208,1,832,4.9524,0.2494,0.129
513,0,0,208,1,834,4.9643,0.2713,0.132
514,0,0,208,1,855,5.0893,0.3765,0.135
515,0,0,208,1,848,5.0476,0.2523,0.134
516,0,0,208,1,771,4.5893,0.1978,0.125
517,0,0,208,1,861,5.1250,0.3074,0.137
518,0,0,208,1,798,4.7500,0.2421,0.127
519,0,0,208,1,868,5.1667,0.2911,0.139
520,0,0,208,1,850,5.0595,0.3403,0.142
521,0,0,208,1,867,5.1607,0.2766,0.144
522,0,0,208,1,868,5.1667,0.3420,0.133
523,0,0,208,1,805,4.7917,0.2146,0.138
524,0,0,208,1,820,4.8810,0.2655,0.146
525,0,0,208,1,875,5.2083,0.2917,0.149
526,0,0,208,1,839,4.9940,0.2695,0.154
527,0,0,208,1,826,4.9167,0.2644,0.129
528,0,0,208,1,845,5.0298,0.3715,0.137
529,0,0,208,1,838,4.9881,0.3316,0.137
530,0,0,208,1,769,4.5774,0.1747,0.155
531,0,0,208,1,852,5.0714,0.2627,0.132
532,0,0,208,1,870,5.1786,0.3420,0.161
533,0,0,208,1,835,4.9702,0.2986,0.135
534,0,0,208,1,867,5.1607,0.4117,0.153
